rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
68,"spotify:track:5MMrkwK6AgNAsgHVdC7daZ","Dilsinho","Péssimo Negócio (Ao Vivo)","Sony Music Entertainment",18,74,61,"1385499"
69,"spotify:track:7qLnSuxwLNlcapat8OCWZp","MC Kevin o Chris, Drake","Ela É do Tipo (feat. Drake) [Remix]","OVO Sound",25,79,8,"1364071"
70,"spotify:track:7vZqxuOvEwRHsGVaDykzpY","Os Parazim","Porta Mala","Os Parazim",70,139,2,"1361771"
71,"spotify:track:22rcaYTa2UgcLCbeO0NoNj","PRISCILLA, Whindersson Nunes","Girassol","Sony Music Entertainment",9,48,3,"1353087"
72,"spotify:track:3L2uyIJoJPjYkSETVNSPBQ","Maiara & Maraisa","Não Abro Mão - Ao Vivo","Som Livre",13,70,48,"1343574"
73,"spotify:track:72N0CRIAqjETbhghrkCUW2","Murilo Huff, Marília Mendonça","Dois Enganados","M Show",49,69,31,"1331426"
74,"spotify:track:64ePZsgVWO1zRVpHxY2VYC","Avine Vinny, Matheus & Kauan","Maturidade (feat. Matheus & Kauan)","Sony Music Entertainment",69,71,59,"1317371"
75,"spotify:track:49pu85144Xir6PgWjeyJhG","Guilherme & Benuto","Flor Que Se Cheira - Ao Vivo","Sony Music Entertainment",39,75,34,"1306053"
76,"spotify:track:2H8ETIUEoN9YMf56X66bxd","Anitta, LUDMILLA, Snoop Dogg, Papatinho","Onda diferente (feat. Papatinho)","WM Brazil",4,86,39,"1284538"
77,"spotify:track:2RoWhAVtQrPU53BERYlmYZ","Pineapple StormTv, Cesar Mc, Elana Dara, Kayuá, Projota, Cynthia Luz, Froid, MV Bill, Bob do Contra, Salve Malak","Poesia Acústica #8 Amor e SambaCanção","Pineapple StormTV",52,52,3,"1277175"
78,"spotify:track:6i9ToXS6CAfjpp8veBklg1","Vitão","Café","Universal Music Ltda.",38,77,43,"1268895"
79,"spotify:track:6mdU8glNHYdBBj5DuKSL1B","Gusttavo Lima","Perrengue - Ao Vivo","Sony Music Entertainment",29,72,13,"1258399"
80,"spotify:track:5cN5ZOVcYBl4Lnq50Zeqsx","Matheus & Kauan, Gusttavo Lima","Mágica - Live","Universal Music Ltda.",42,76,41,"1255839"
81,"spotify:track:4rnI4obabjGCPI2CCCs5VR","Felipe Araújo","Hoje Eu Beberei - Ao Vivo","Universal Music Ltda.",78,78,11,"1250776"
82,"spotify:track:3tA0vALUwrzkTgHcm9j6oJ","Zé Neto & Cristiano","Notificação Preferida - Ao Vivo","Som Livre",2,80,81,"1245891"
83,"spotify:track:7sl95MXCpM8WWsaH1BqvR3","Diego & Victor Hugo, Marília Mendonça","Do Copo Eu Vim (feat. Marília Mendonça) - Ao Vivo em Brasília","Sony Music Entertainment",42,82,43,"1236286"
84,"spotify:track:5U28PY9MekLyCBYtLHGQpe","Melim","Meu Abrigo","Universal Music Ltda.",3,81,84,"1235059"
85,"spotify:track:7D5F5BzIon5zhzQrOU2pdN","Marília Mendonça","Ciumeira - Ao Vivo","Som Livre",1,83,71,"1234096"
86,"spotify:track:1nqaSoiLuqevDes4S18sO7","Gusttavo Lima","Milu","Gusttavo Lima",8,85,27,"1207413"
87,"spotify:track:24YUl9cgjcEvgJTr2WIT1q","Diego & Arnaldo","Casos Pendentes - Acústico","Sony Music Entertainment",84,84,4,"1181104"
88,"spotify:track:5rwdmpN5eMWIIwK4R96vv1","Dynho Alves","Malemolência","GR6 Music",30,100,45,"1167824"
89,"spotify:track:5rNNZ6fVYxkhwqUfImVhU1","IZA","Brisa","WM Brazil",39,94,37,"1161494"
90,"spotify:track:0NRP5OIrTcgGvttJlSLO0n","Anitta, MC Cabelinho","Até o céu","WM Brazil",59,59,2,"1146999"
91,"spotify:track:0IQCOAw9ZAI6WnXIrl481F","Mc Livinho, Rennan da Penha","Hoje Eu Vou Parar Na Gaiola","GR6 Music",5,114,60,"1141543"
92,"spotify:track:6hrV6KYL9zM8vFAbOSxFHY","Israel & Rodolffo","Também Sei Fazer Falta - Ao Vivo","Som Livre",42,88,24,"1136119"
93,"spotify:track:7sYAS4CpbV90oSemgaEQat","Alok, Dynoro","On & On","Columbia/B1 Recordings",93,103,6,"1129539"
94,"spotify:track:15DHt4fP4FARWLvWkIxdAx","Vou pro Sereno, LUDMILLA","Teu Segredo - Ao Vivo","Sony Music Entertainment",78,95,11,"1127577"
95,"spotify:track:1qCLx3nX25NuhfPjM5E1qV","Melim","Ouvi Dizer","Universal Music Ltda.",13,89,76,"1126273"
96,"spotify:track:3WjSkl7VDWY1prwJw7dSG0","Zé Neto & Cristiano","Barzinho Aleatório - Ao Vivo","Som Livre",68,90,4,"1124980"
97,"spotify:track:2UxeBJPanPvF3Q2xH6zkbC","MC Kevin o Chris, Ferrugem","Romance Proibido - Ao Vivo","Som Livre",97,123,2,"1109938"
98,"spotify:track:5GHA824FwkHeBl5u1T6kLj","Hugo & Guilherme","Namorada Reserva - Ao Vivo","Som Livre",92,92,23,"1106079"
99,"spotify:track:1qy7aOHnfnOMJoT1fhoLYG","Marília Mendonça, Gaab","Intenção - Ao Vivo","Som Livre",58,87,20,"1103298"
100,"spotify:track:21jGcNKet2qwijlDFuPiPb","Post Malone","Circles","Republic Records",42,96,18,"1096418"
101,"spotify:track:0rUL7vUZmCKxB0gS83W3aM","Marília Mendonça, Léo Santana, Didá Banda Feminina","Apaixonadinha - Ao Vivo","Som Livre",54,97,33,"1072076"
102,"spotify:track:2qiqXQ2Suc253bR7k9AKVD","MC Ysa, MK no Beat, DJ 2F, DJ Anderson França","Baile da Colômbia (Brega Funk) - Remix","STUDIO 22 PRODUÇÕES",24,104,22,"1069425"
103,"spotify:track:6l1PdE7lQbodewVQh16GCM","Projota, Vitão","Sei Lá","Universal Music Ltda.",29,91,36,"1064478"
104,"spotify:track:6X0XdIcgwfVa9orJnDMQB0","Pabllo Vittar, Psirico","Parabéns","Sony Music Entertainment",22,93,11,"1057252"
105,"spotify:track:2Fxmhks0bxGSBdJ92vM42m","Billie Eilish","bad guy","Darkroom/Interscope Records",30,106,40,"1053046"
106,"spotify:track:5eMmT4Ava5BGThju0AD8vQ","Gusttavo Lima","Cem Mil - Ao Vivo","Sony Music Entertainment",1,102,62,"1049894"
107,"spotify:track:0hVXuCcriWRGvwMV1r5Yn9","Ed Sheeran & Justin Bieber, Justin Bieber","I Don't Care (with Justin Bieber)","Atlantic Records UK",5,110,34,"1038338"
108,"spotify:track:13Rf6RaZT13TW4xLQR3MQr","MC Cabelinho, Bob do Contra, Azzy, Filipe Ret, Dudu, Xamã, Orochi, Maquiny, Pineapple StormTv","Poesia Acústica #6 Era uma Vez","Pineapple StormTV",18,98,53,"1020254"
109,"spotify:track:4mtHXZBOBMrZSI6jp3X9WJ","Henrique & Diego","Espelho Meu - Ao Vivo","Sony Music Entertainment",46,105,50,"1019571"
110,"spotify:track:6Diq6oBnDVzsrNcRllXRbM","Mc Leozin, Mc Frog, A2M PRODUTORA","Maldita de Ex","A2M Produtora",61,116,20,"1006503"
111,"spotify:track:51Fjme0JiitpyXKuyQiCDo","Y2K, bbno$","Lalala","Columbia",9,118,19,"1004419"
112,"spotify:track:6YjyT6MEMsMc41NNWk2dYg","Marília Mendonça, Maiara & Maraisa","Bebaça - Ao Vivo","Som Livre",6,107,45,"1002371"
113,"spotify:track:0J6cINt02c8UQqDG7vLShY","Melim","Gelo","Universal Music Ltda.",38,99,19,"998140"
114,"spotify:track:4pnlRYoaaGu24SuC3et5Pv","Yasmin Santos, Wesley Safadão","Saudade em Gotas (feat. Wesley Safadão) - Ao Vivo","Sony Music Entertainment",82,109,20,"997590"
115,"spotify:track:3tu0GkIZwwkmILoD4HemBq","Raí Saia Rodada","Bebe e Vem Me Procurar","Som Livre",41,113,29,"989038"
116,"spotify:track:01wavOnjFBNgdMWBFYIAP4","Sorriso Maroto, Dilsinho","50 Vezes - Ao Vivo","Sony Music Entertainment",44,115,32,"988930"
117,"spotify:track:0nkDm27DGppCSk8dnGtvPa","POCAH","Não sou obrigada","WM Brazil",16,127,39,"987227"
118,"spotify:track:0EZuXcsnjEmGuRYdFdcctX","Marília Mendonça","Sem Sal - Ao Vivo","Som Livre",20,112,62,"974553"
119,"spotify:track:1zI3RU0boCVsAXChjCvESu","Ferrugem","Até que enfim - Ao vivo","WM Brazil",51,117,24,"971140"
120,"spotify:track:4eB8rsNNm5791m3uvEBNLR","Zé Neto & Cristiano","Estado Decadente - Acústico","Som Livre",10,111,51,"961611"
121,"spotify:track:0h1mVA8gOPR71lxSeY67uT","PEDRO SAMPAIO","FICA À VONTADE","WM Brazil",102,122,20,"957140"
122,"spotify:track:696DnlkuDOXcMAnKlTgXXK","Arizona Zervas","ROXANNE","Arizona Zervas",122,134,6,"956074"
123,"spotify:track:4H9vyrlKZpzd1FW3oupnzD","MC Kevinho","Credo que delícia","WM Brazil",50,126,19,"953014"
124,"spotify:track:2fvxmRWpeqZN8xatpB66pC","João Gustavo e Murilo","Casa mais feliz da rua - Ao vivo","WM Brazil",119,119,17,"946640"
125,"spotify:track:6hqQPoB1yYKcLfByfxO8he","Wesley Safadão, Zé Neto & Cristiano","Na Cama Que Eu Paguei - Ao Vivo","Wesley Safadao",16,121,15,"945673"
126,"spotify:track:0WqNOaLQlWh1q11NSHunmu","Humberto & Ronaldo","Tchau Brigado - Ao Vivo","Humberto e Ronaldo",98,120,6,"918806"
127,"spotify:track:11DkUDkBt9kaha1QRnuCMU","Diego & Arnaldo","Regras - Ao Vivo","Sony Music Entertainment",27,124,55,"917240"
128,"spotify:track:6cy3ki60hLwimwIje7tALf","Black Eyed Peas, J Balvin","RITMO (Bad Boys For Life)","Epic/We The Best",128,152,8,"911336"
129,"spotify:track:3pgO4N6Xkr8Ct0U9RgkrQh","Henrique & Juliano","Sem Rede (Ao Vivo)","Vida Nova Produções, sob licença exclusiva para Virgin Music Group",101,101,2,"910192"
130,"spotify:track:3fLqmaO4vvZpFZSZy52VMp","Lagum, Ana Gabriela","Deixa (feat. Ana Gabriela)","Sony Music Entertainment",28,125,82,"902302"
131,"spotify:track:2YpeDb67231RjR0MgVLzsG","Lil Nas X, Billy Ray Cyrus","Old Town Road (feat. Billy Ray Cyrus) - Remix","Columbia",11,138,38,"900204"
132,"spotify:track:1AfNdxHdE4OLcnQUyC6j3i","MC JottaPê, MC Kekel, MC Kevinho","Eterna Sacanagem","KondZilla Records",26,128,11,"888246"
133,"spotify:track:1DFD5Fotzgn6yYXkYsKiGs","MEDUZA, Goodboys","Piece Of Your Heart","Intercord",61,136,32,"880819"
134,"spotify:track:0nDnvGagGAQP5vpgCyS5yH","Orochi, Papatinho","Amor de Fim de Noite","SinTZ",88,129,8,"878940"
135,"spotify:track:7FiIQXpIeLo3ITfGGpb8PB","MC Kevin o Chris, FP do Trem Bala","Vamos pra Gaiola","ADPAR Produções",2,159,51,"873327"
136,"spotify:track:2PADJK4rhdklqFLQFa5oMX","Atitude 67","Cerveja De Garrafa (Fumaça Que Eu Faço) - Ao Vivo Em São Paulo / 2017","Universal Music Ltda.",15,153,93,"865454"
137,"spotify:track:3GSGW5pQhHKBmmQLebX3vx","Mc Anônimo","Pagou De Superada","Gufo Records",137,156,3,"859167"
138,"spotify:track:2dEkETSUpO8oZoCOcKT1yN","Marcos & Belutti, Ferrugem","Tonelada de Solidão (feat. Ferrugem) - Ao Vivo","Sony Music Entertainment",38,133,46,"857847"
139,"spotify:track:563yuGweEqRVQtjfsDVRyK","Sidoka","Não Me Sinto Mal Mais","Sidoka",111,131,6,"851903"
140,"spotify:track:6ocbgoVGwYJhOv1GgI9NsF","Ariana Grande","7 rings","Republic Records",9,145,50,"848012"
141,"spotify:track:4TnjEaWOeW0eKTKIEvJyCa","Trevor Daniel","Falling","Alamo",141,157,3,"846851"
142,"spotify:track:0abrd2vT2W3JZBDNezUY7r","Thiaguinho","Deixa Tudo Como Tá - Ao Vivo","Som Livre",85,141,11,"839080"
143,"spotify:track:4UANYptjv2kpV6IY7IjXoJ","Marília Mendonça","Bem Pior Que Eu - Ao Vivo","Som Livre",27,137,69,"838972"
144,"spotify:track:4BkjISAYyQ6OMnEpzpQxgA","Gloria Groove","MIL GRAU","SB MUSIC",92,140,7,"838345"
145,"spotify:track:0XEJ7eph2IWFYZc73Jm3n2","Diego & Victor Hugo","Infarto","Sony Music Entertainment",9,144,60,"837579"
146,"spotify:track:2b8fOow8UzyDFAE27YhOZM","Maroon 5","Memories","Interscope Records*",122,155,12,"833020"
147,"spotify:track:5aayWOEE7u7bxZ3r7dwIrX","IZA","Meu talismã","WM Brazil",94,147,15,"825203"
148,"spotify:track:371Up3WP7OqJNFPf0BiyUe","Zé Neto & Cristiano","Largado Às Traças - Ao Vivo","Som Livre",1,160,84,"823924"
149,"spotify:track:0H8CBal2Dcu5Yc001VotZN","IZA","Dona de mim","WM Brazil",26,148,66,"817268"
150,"spotify:track:6pgoGpBkKUvXrrU95j0khl","Henrique & Juliano","Cidade Vizinha (Ao Vivo)","Vida Nova Produções, sob licença exclusiva para Virgin Music Group",6,143,67,"815002"
151,"spotify:track:65i9Mc7h1CG7ssI1OhMPcT","Dilsinho","Onze e Pouquinho","Sony Music Entertainment",122,146,11,"812871"
152,"spotify:track:2x8TNY9KwNvD19gVGs4WOP","MC Kevin o Chris","Ela É do Tipo","ADpar",1,162,42,"810887"
153,"spotify:track:2FGhB10Gon36GgFcOTMQEW","MC Hariel, Negra Li, Ducon, Kevin o Chris, Chris MC, Matuê, Vitão, Salve Malak, Dk 47, Pineapple StormTv","Poesia Acústica #7 Céu Azul","Pineapple StormTV",24,135,26,"810111"
154,"spotify:track:7qEHsqek33rTcFNT9PFqLf","Lewis Capaldi","Someone You Loved","Vertigo Berlin",95,149,17,"807049"
155,"spotify:track:2lm3Ric7MeBk8hLfsiVokr","Dilsinho, Sorriso Maroto","Pouco a Pouco (Ao Vivo) (feat. Sorriso Maroto)","Sony Music Entertainment",66,151,48,"806331"
156,"spotify:track:146Vb458Y5RbqEa0fYFPzm","Felipe Araújo","Mentira - Ao Vivo","Universal Music Ltda.",153,168,5,"805361"
157,"spotify:track:2lAyctg5FocS67eksHoyIg","Márcia Fellipe, Jerry Smith","Quem Me Dera","Universal Music Ltda.",4,164,54,"804956"
158,"spotify:track:3N6isgIE6SAFbRfRIbQ3sd","MC Kevin o Chris, Dj Juninho 22","Morena Cor do Pecado","ADpar",89,166,13,"803305"
159,"spotify:track:34D0w6kVzuQ35vyHIFrWTC","Pk, LUDMILLA","Do jeito que tu gosta","WM Brazil",48,158,20,"791224"
160,"spotify:track:6iW38RGqdDGOofmz2HeXLW","MEDUZA, Alok, Goodboys","Piece Of Your Heart - Alok Remix","Intercord",108,180,28,"786942"
161,"spotify:track:6UelLqGlWMcVH1E5c4H7lY","Harry Styles","Watermelon Sugar","Columbia",65,132,7,"784055"
162,"spotify:track:2jxfsaODfcVQhKMZPuYK2j","Henrique & Juliano","Quem Pegou, Pegou (Ao Vivo)","Vida Nova Produções, sob licença exclusiva para Virgin Music Group",7,154,56,"780217"
163,"spotify:track:4fMjqKYYsvtT6Fvca8lGFl","Turma do Pagode","Sua Mãe Vai Me Amar","Turma do Pagode Produções Artísticas ltda.",42,169,68,"778872"
164,"spotify:track:1YAtg8jo5fR3Q01eO2jPTl","Mc Bola, Mc Magal, Djay W","Positividade","GR6 Music",132,170,12,"773412"
165,"spotify:track:23GNCotvXa7WPvgYuruJjE","MC WM, POCAH, Jerry Smith","Para não","WM Brazil",57,171,20,"766424"
166,"spotify:track:75G8U8YHMcHirBsO0we3zR","Dj Guuga, MC WM","7 Dias 7 Corpos","GR6 Music",166,178,9,"765234"
167,"spotify:track:1xg3EbmhAr1cfNOA55pvKH","Turma do Pagode, Henrique & Diego","Pesquisa no Google (feat. Henrique & Diego) - Ao Vivo","Sony Music Entertainment",66,174,51,"765094"
168,"spotify:track:3YqLyRFwjGuPBT7EHoyQH7","Pk, Luísa Sonza","Tudo de bom","WM Brazil",73,108,3,"764823"
169,"spotify:track:74n5d5M21JnC4WJ6gdkggK","Jorge & Mateus","Propaganda - Ao Vivo","Som Livre",2,165,84,"762848"
170,"spotify:track:0pqnGHJpmpxLKifKRmU6WP","Imagine Dragons","Believer","Kid Ina Korner / Interscope",38,150,152,"760519"
171,"spotify:track:49N07rRWNp03L2HPCogaF0","DJ Felipe Único, MC Dricka, Mc Topre","Mochila nas Costas / Empurra Empurra","djfelipeunico",171,182,5,"755857"
172,"spotify:track:2dpaYNEQHiRxtZbfNsse99","Marshmello, Bastille","Happier","Joytime Collective",43,167,72,"745243"
173,"spotify:track:3ZCTVFBt2Brf31RLEnCkWJ","Billie Eilish","everything i wanted","Darkroom/Interscope Records",64,172,7,"742073"
174,"spotify:track:7wAQTVTggrFQ4bceY6e3GE","PEDRO SAMPAIO, Jefinho","AQUECIMENTO DO PEDRO SAMPAIO","WM Brazil",174,184,3,"740953"
